id;title;url;cover;rate
26353372;夜行动物;https://movie.douban.com/subject/26353372/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2391556881.jpg;7.4
26280528;从你的全世界路过;https://movie.douban.com/subject/26280528/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2382076389.jpg;5.3
26284621;追凶者也;https://movie.douban.com/subject/26284621/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2375882763.jpg;7.6
3008691;贝尔科实验;https://movie.douban.com/subject/3008691/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2410846893.jpg;6.0
24522026;动物园长的夫人;https://movie.douban.com/subject/24522026/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2428974206.jpg;6.9
26964434;肌肤;https://movie.douban.com/subject/26964434/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2420649961.jpg;7.6
26351526;幸运是我;https://movie.douban.com/subject/26351526/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2373839669.jpg;7.9
26412618;六人晚餐;https://movie.douban.com/subject/26412618/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2463001905.jpg;5.5
26855690;白百合;https://movie.douban.com/subject/26855690/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2402096777.jpg;5.1
25978126;间谍同盟;https://movie.douban.com/subject/25978126/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2402069220.jpg;6.9
26357945;爱国者日;https://movie.douban.com/subject/26357945/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2365825816.jpg;8.1
26421442;滚烫的爱;https://movie.douban.com/subject/26421442/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2370019558.jpg;7.7
26616145;共助;https://movie.douban.com/subject/26616145/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403798015.jpg;6.7
26682290;明天也有好吃的饭;https://movie.douban.com/subject/26682290/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2396788383.jpg;5.8
27041519;哀乐女子天团;https://movie.douban.com/subject/27041519/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2472861613.jpg;7.0
26577541;终极斗士4;https://movie.douban.com/subject/26577541/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2405730763.jpg;6.9
26685451;流浪猫鲍勃;https://movie.douban.com/subject/26685451/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2360939756.jpg;8.1
26815983;她唇之下;https://movie.douban.com/subject/26815983/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2382431336.jpg;5.7
26410593;王者;https://movie.douban.com/subject/26410593/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2413029060.jpg;7.4
26611076;溺水小刀;https://movie.douban.com/subject/26611076/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2390683986.jpg;7.2
26635321;伤物语3：冷血篇;https://movie.douban.com/subject/26635321/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2449813668.jpg;8.4
26717795;健忘村;https://movie.douban.com/subject/26717795/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2412370372.jpg;6.7
26280709;大创业家;https://movie.douban.com/subject/26280709/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2394070683.jpg;7.2
26410594;隧道;https://movie.douban.com/subject/26410594/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2358109451.jpg;7.6
24706550;牛奶配送员的奇幻人生;https://movie.douban.com/subject/24706550/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2444266759.jpg;7.4
26611806;贝拉的奇幻花园;https://movie.douban.com/subject/26611806/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2446464626.jpg;7.3
26301582;微微一笑很倾城;https://movie.douban.com/subject/26301582/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2358355793.jpg;5.1
26696879;你好，疯子！;https://movie.douban.com/subject/26696879/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2408394301.jpg;6.8
26676350;我的叔叔;https://movie.douban.com/subject/26676350/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2365584691.jpg;7.0
24325861;会计刺客;https://movie.douban.com/subject/24325861/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2355993802.jpg;7.3
26956641;小情书;https://movie.douban.com/subject/26956641/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2458061295.jpg;6.3
19899718;蓝精灵：寻找神秘村;https://movie.douban.com/subject/19899718/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2443742358.jpg;6.4
26879060;情圣;https://movie.douban.com/subject/26879060/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2409022364.jpg;6.1
26658568;28岁未成年;https://movie.douban.com/subject/26658568/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2402824160.jpg;5.7
